element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Pr,-0.39307928,-0.18280256,-0.20705307,0.13650328,1.2102971,-0.30696186,-0.04331785,-0.17493668,-0.36290774,-0.30430213,-0.27745673,-0.19621891,4.885436,-0.38715088,-0.20747243,-0.33218974,-0.25523466,-0.08233773,-0.24349043,0.2258433,-0.31099764,-0.20285007,-0.08047531,-0.1554569,-0.320471,-0.22858983,8.39507,-0.025653308,0.21129589,-0.09946812,-0.2874454,-0.34405598,-0.18920276,3.5082905,-0.06516262,-0.32344195,-0.11719045,0.2566279,-0.32763067,-0.37884957,-0.19318235,-0.301488,-0.34540802,0.8542749,-0.3552948,-0.1350511,-0.37161145,-0.3072788,0.09491663,4.1552606,0.15096977,-0.23859286,-0.4017971,0.012195639,-0.3011068,0.029658224,0.6185368,0.7540022,-0.3472704,-0.2699181,-0.018024696,-0.3613949,-0.28825155,-0.34602064,-0.31173134,0.23104228,-0.22015525,-0.13631523,-0.31717637,-0.1795827,-0.36860988,-0.2400238,-0.30706996,-0.2648143,-0.3186129,-0.18791416,0.83389723,-0.31978434,-0.33096212,0.3644321,-0.35783133,-0.33949867,1.0775799,-0.4006814,-0.22114554,-0.27908456,0.012928757,10.111614,-0.23136084,1.2824594,-0.21639499,-0.021872565,-0.28984103,-0.072055355,-0.16927443,-0.34400925,0.5407255,1.2512332,-0.22244316,0.0496688,-0.095483094,-0.24683416,-0.25674704,-0.3064349,2.8458924,-0.15126686,-0.21950395,-0.3937434,-0.2908218,-0.39229348,-0.34846395,-0.3146814,-0.032926038,-0.28410545,-0.08485654,-0.26031044,-0.24965899,0.13993067,0.12499199,-0.07778158,-0.12310859,-0.27476886,1.0085355,-0.30706114,0.18877262,-0.17212781,-0.29178008,-0.1471918
Nd,-0.389668,-0.14957467,-0.2389804,0.103192426,1.0781167,-0.32189253,-0.07754309,-0.08860873,-0.38258994,-0.31773067,-0.31391448,-0.2481389,5.3483458,-0.360937,-0.19368882,-0.31431344,-0.2433255,-0.10134858,-0.22479722,0.17486855,-0.33804092,-0.21275891,-0.11839733,-0.14832482,-0.33422798,-0.22855723,9.620511,-0.03489887,0.0840234,-0.07811993,-0.2963895,-0.3343164,-0.22924136,4.0851073,-0.12327485,-0.29250354,-0.15250301,0.17032674,-0.30939364,-0.37465554,-0.21731125,-0.32945213,-0.34575614,0.757902,-0.35076356,-0.2578613,-0.38289568,-0.31978852,0.092019774,3.8265023,0.057422478,-0.22447994,-0.3907892,-0.07427681,-0.29037362,-0.09523725,0.6912748,0.5598749,-0.34153178,-0.24226147,-0.046333514,-0.32258752,-0.27975792,-0.35717496,-0.28185084,0.29514334,-0.23644476,-0.03249442,-0.28567883,-0.17654844,-0.3648119,-0.2699163,-0.28718814,-0.24510281,-0.32020748,-0.2408859,0.6227402,-0.304435,-0.3177917,0.5061686,-0.38284898,-0.31833354,1.0980996,-0.36821213,-0.18696058,-0.25350434,0.061333712,11.016184,-0.21268849,1.1452621,-0.22246383,-0.08010931,-0.33571696,-0.12079006,-0.22756521,-0.36603624,0.3991576,1.0513282,-0.2813398,0.102308765,-0.13810462,-0.21232988,-0.3033248,-0.22637762,3.3276782,-0.17836827,-0.22667049,-0.39776325,-0.2912793,-0.39058334,-0.33154517,-0.29721683,-0.0147743,-0.28017306,-0.10675223,-0.2289106,-0.23991139,0.18503524,0.06858802,-0.091822155,-0.16354711,-0.27116796,1.5375484,-0.3110246,0.3666829,-0.17496145,-0.30052575,0.07638191
Pm,-0.41044217,-0.15384573,-0.29022858,-0.106699735,1.8445662,-0.28159225,-0.12744881,-0.24135688,-0.37597218,-0.2312663,-0.2678488,-0.25582543,7.410163,-0.31743345,-0.076944955,-0.2892774,-0.3950521,-0.31405255,-0.28708822,-0.006940553,-0.38226065,-0.1721301,-0.1277329,-0.22885174,-0.34322608,-0.19545127,12.389441,-0.24141859,-0.0494636,-0.11350137,-0.15742785,-0.2925912,-0.17343111,6.023774,-0.2206349,-0.39089382,-0.33505514,-0.024796562,-0.30372724,-0.40431052,-0.14000759,-0.197909,-0.3329875,0.19783723,-0.3477798,-0.19360024,-0.328374,-0.22773458,0.065415636,1.6966215,-0.0708889,-0.3016393,-0.37156743,-0.23590009,-0.3334356,-0.1691835,0.049843095,0.23586755,-0.2833937,-0.21926187,-0.2108649,-0.30622873,-0.23415798,-0.33564582,-0.3858688,0.060633767,-0.29126608,-0.22551644,-0.32137194,-0.17459786,-0.35337216,-0.2679475,-0.30562136,-0.28919053,-0.29789475,-0.22079585,0.43398204,-0.2510829,-0.3012313,1.133284,-0.37940323,-0.29302034,0.48351088,-0.3737875,-0.09018762,-0.17020516,-0.16584268,16.054892,-0.28648037,0.62650424,-0.30217373,-0.2757898,-0.34875995,-0.17730546,-0.37714255,-0.3992862,0.7786457,0.4821853,-0.24480407,-0.15808444,-0.23610029,-0.21770997,-0.2061042,-0.35289916,4.4138107,-0.22321983,-0.124016285,-0.37393212,-0.26040047,-0.35990554,-0.34996274,-0.3772566,-0.17378822,-0.34586436,-0.11887146,-0.13616997,-0.36470985,-0.107288815,-0.14283326,-0.17951927,-0.27154335,-0.14207545,1.9112487,-0.38881022,0.15553594,-0.29150552,-0.38161984,0.040698476
Sm,-0.33847007,-0.18063752,-0.23794329,-0.024411341,1.4637477,-0.29987904,-0.07498332,-0.22162248,-0.35922414,-0.24963339,-0.28584322,-0.2317936,5.7280173,-0.31970006,-0.17900388,-0.262392,-0.35732988,-0.17431961,-0.2825303,0.28129256,-0.29177523,-0.21852574,-0.15352568,-0.2346607,-0.31514937,-0.22455765,10.600396,-0.14779036,-0.028935766,-0.15162884,-0.25616577,-0.3099622,-0.174745,4.8104057,-0.20570977,-0.36303684,-0.24159192,0.06553289,-0.28629845,-0.41853648,-0.0926771,-0.28511748,-0.31546074,0.45242813,-0.35765243,-0.25126135,-0.32862648,-0.25620136,0.11293393,3.0240405,0.0768986,-0.29468626,-0.38233984,-0.1677166,-0.258029,-0.10463944,0.322396,0.20384623,-0.3028623,-0.20804062,-0.19089875,-0.28306156,-0.28985286,-0.3060479,-0.24362338,0.096475884,-0.24596526,-0.043427255,-0.30679497,-0.14992994,-0.36447805,-0.28705963,-0.2843175,-0.2278528,-0.28820518,-0.18690714,0.38709152,-0.28563744,-0.31116068,0.46762732,-0.33237782,-0.31789738,0.6519098,-0.37939933,-0.1874012,-0.2278141,0.13373446,12.316734,-0.2783707,0.70222026,-0.21070519,-0.22272559,-0.36279118,0.002948603,-0.29279187,-0.4005513,0.40542534,0.6538603,-0.2579538,-0.039443836,-0.14919919,-0.21816768,-0.31733236,-0.32910103,3.6564634,-0.23120609,-0.2139977,-0.38197842,-0.2972928,-0.36639535,-0.33571085,-0.30228084,-0.10251667,-0.333721,-0.08622326,-0.22802895,-0.28374258,0.033736,-0.16150315,-0.14230262,-0.24294962,-0.22811934,1.6329166,-0.3539768,0.33420393,-0.17627692,-0.24522065,0.025266184
Eu,-0.27045435,-0.25383967,-0.17258662,0.3226136,0.73591626,-0.35109758,-0.090769455,-0.18843049,-0.41571403,-0.37869808,-0.3647701,0.10692299,3.7416801,-0.14110819,-0.24340029,-0.34647235,-0.28250363,-0.037059605,-0.25417054,0.49201766,-0.3673178,-0.25576553,-0.254689,-0.39375615,-0.24570282,-0.29300165,8.144018,0.26422042,0.16521844,-0.1595268,-0.21645781,-0.33774483,-0.11268224,3.1151893,-0.10202626,-0.26033232,0.041143037,0.1843668,-0.33391416,-0.42264402,-0.16668741,-0.35095316,-0.39430925,0.66730744,-0.36913496,-0.3634478,-0.39135265,-0.34071982,0.26379094,2.660774,-0.15844846,-0.21007274,-0.4053017,-0.19140148,-0.40884265,-0.2942431,0.32563475,0.76276106,-0.32119852,-0.12108386,-0.077091,-0.32745364,-0.09222656,-0.4191456,-0.3324187,0.057732165,-0.27458784,-0.036455885,-0.32902277,-0.26503363,-0.33944988,-0.3211219,-0.3304345,-0.20168543,-0.35095602,-0.15625443,0.2733612,-0.3217061,-0.36160347,0.37722003,-0.3574717,-0.3400422,0.70672655,-0.3255286,-0.068001285,-0.36192986,0.34899426,9.712668,-0.2346898,0.2816692,-0.22448754,-0.28193888,-0.3130916,-0.0026430013,-0.09317497,-0.33580843,0.21336794,0.74758327,-0.35452268,0.15063219,-0.07039771,-0.31841055,-0.2737999,-0.14126854,1.1816634,-0.10651021,-0.27813944,-0.28325483,-0.06522309,-0.31012484,-0.41730404,-0.15637584,0.18341565,-0.2942172,-0.08688934,-0.1430906,0.029636493,0.13002807,-0.21564406,-0.37534294,-0.29336685,-0.18140855,1.7683994,-0.045373283,-0.0018623306,-0.12501954,-0.26685327,0.21436556
Gd,-0.31268698,-0.18833244,-0.2820059,0.0549969,1.8434708,-0.2724886,-0.23668136,-0.010578118,-0.33985794,-0.23880467,-0.2842074,-0.31295532,5.906438,-0.30091375,-0.20267792,-0.2725312,-0.3711817,-0.052909177,-0.36910725,0.22898558,-0.34158355,-0.18809013,-0.2866943,-0.27334988,-0.29355577,-0.26400536,14.378371,-0.09522279,-0.2247191,-0.14843169,-0.2944894,-0.22816281,-0.26803654,6.5796523,-0.21950059,-0.3815817,-0.28268927,0.12801199,-0.2676233,-0.43424472,-0.03416926,-0.27915907,-0.3396899,0.28687662,-0.37225822,-0.33692962,-0.30181518,-0.22907352,-0.033697277,2.5741644,-0.020303268,-0.252371,-0.3991869,-0.17777897,-0.3082823,-0.2523547,0.62819004,-0.028681641,-0.30114967,-0.13296725,-0.21616507,-0.25614417,-0.23795445,-0.3113645,-0.3601264,-0.0026255823,-0.2880813,0.4053281,-0.27018932,-0.20775144,-0.4006993,-0.25339413,-0.30517408,-0.28081042,-0.3055212,-0.17199507,0.19390133,-0.28361458,-0.31555194,0.73329115,-0.33428708,-0.29913825,0.56821674,-0.331939,-0.15832983,-0.21566395,0.24232595,14.046237,-0.19416781,0.4964513,-0.17996174,-0.27988875,-0.25322956,0.018700931,-0.27164727,-0.3957862,-0.046973012,0.60926855,-0.28515664,0.015362358,-0.19101557,-0.19206107,-0.20757261,-0.2543231,3.9468105,-0.2735432,-0.18993483,-0.3751276,-0.21868527,-0.33157614,-0.29603437,-0.19586425,-0.08324494,-0.29521027,-0.09270637,-0.20850646,-0.11062032,0.11450577,-0.19142367,-0.22175637,-0.31501147,-0.18905973,2.8373907,-0.22893122,0.7305262,-0.14873351,-0.24050248,0.3680072
Tb,-0.3201594,-0.20247762,-0.09516366,0.16507249,0.9802622,-0.34641033,-0.08364375,-0.2540279,-0.37715423,-0.3221956,-0.13660412,-0.24351762,4.764625,-0.35923162,-0.2335198,-0.3393509,-0.30596694,-0.1544652,-0.19134644,0.21783957,-0.33354053,-0.24535014,0.09115109,-0.28961292,-0.3433408,-0.2686967,7.508644,-0.037485633,0.11375825,-0.19303186,-0.25725085,-0.35913023,-0.21721712,3.1993823,-0.16033646,-0.30484313,-0.24658568,0.18871127,-0.30409506,-0.39575288,-0.19171247,-0.32770783,-0.37279645,0.76960784,-0.4037208,-0.29618075,-0.37114063,-0.32085726,0.08050059,3.607002,-0.044523448,-0.3500822,-0.376555,-0.1437964,-0.29364458,0.048044857,0.36946735,0.35950628,-0.31545636,-0.27088732,0.02966014,-0.33305392,-0.27307743,-0.36073062,-0.30414638,0.1785028,-0.17192395,-0.24415123,-0.35963964,-0.25449735,-0.38355154,-0.34714428,-0.3128537,-0.18788458,-0.30614996,-0.29640236,0.76822084,-0.3509991,-0.35964018,0.34097806,-0.34758052,-0.34789783,1.0840604,-0.40322834,-0.23053466,-0.28055647,0.2434324,10.387532,-0.3129772,1.4671602,-0.20620719,-0.21501838,-0.30869257,-0.069626585,-0.25122997,-0.40971568,0.24077775,1.2759418,-0.2882703,-0.11382381,-0.11733392,-0.2941335,-0.33473042,-0.30527323,2.7910917,-0.2783103,-0.24287944,-0.40849376,-0.2563785,-0.37008393,-0.3585751,-0.32051885,0.0103136245,-0.2944782,-0.14682524,-0.28330418,-0.09998005,0.075321406,-0.09953633,-0.21518426,-0.17272094,-0.26590475,1.3996563,-0.3585793,0.133797,-0.19782189,-0.2843416,-0.1610535
Dy,-0.34595788,-0.20319156,-0.22836487,0.0045808903,1.2485036,-0.33608317,-0.2548071,-0.14997359,-0.37942293,-0.30278623,-0.20775384,-0.3154841,5.1678476,-0.34016377,-0.2608729,-0.31120884,-0.38241005,-0.15757883,-0.25096896,0.27890554,-0.34629664,-0.22041665,-0.0965024,-0.30303589,-0.33562508,-0.2669325,10.2498665,-0.09417037,0.035571095,-0.18467847,-0.26408228,-0.28777242,-0.24103951,4.715474,-0.18551363,-0.3338694,-0.27019253,0.08489836,-0.32060248,-0.4088989,-0.14129175,-0.30466515,-0.34694532,0.4319399,-0.3857527,-0.29298154,-0.34717306,-0.25429147,0.007782621,2.7741883,-0.09368885,-0.33052614,-0.3854586,-0.21478522,-0.26198468,-0.15754414,0.3201388,0.055453096,-0.30877647,-0.24855736,-0.1888547,-0.28271714,-0.29856268,-0.3175885,-0.33795527,0.12614836,-0.2213117,0.0053888634,-0.32842627,-0.25810227,-0.40159047,-0.3419992,-0.29389045,-0.19692005,-0.30896884,-0.26151565,0.45593026,-0.33570173,-0.32381895,0.54036194,-0.3508653,-0.3384601,0.7645761,-0.38759664,-0.19398643,-0.25390336,0.40315238,11.238018,-0.29472876,0.9845263,-0.18819751,-0.22396691,-0.2678051,-0.055852346,-0.30364788,-0.41527662,0.09254901,0.7887344,-0.296263,-0.032822073,-0.22106285,-0.2639846,-0.25645262,-0.23137578,3.5073037,-0.30359334,-0.21081915,-0.39444464,-0.23016362,-0.34984767,-0.3378299,-0.24937181,0.09767894,-0.33324248,-0.15428855,-0.24553914,-0.060409054,0.036536142,-0.20481788,-0.14268236,-0.24096312,-0.2234673,1.8801037,-0.36767426,0.26566443,-0.191125,-0.29960513,0.103876345
Ho,-0.37509933,-0.2337677,-0.101769626,0.0071989703,1.2336354,-0.34700984,-0.20338787,-0.2721417,-0.3881915,-0.3192799,-0.16432615,-0.29572234,5.2033715,-0.36118978,-0.20284048,-0.32618988,-0.3553629,-0.19999476,-0.19291645,0.22409378,-0.30771595,-0.24302402,0.05415214,-0.3064559,-0.32957286,-0.28802288,8.757522,-0.14124596,0.02461937,-0.1989998,-0.26469985,-0.31528983,-0.20535763,3.9728386,-0.18363617,-0.33052912,-0.29284295,0.061969284,-0.30739304,-0.39611244,-0.1663341,-0.30235022,-0.38319498,0.3996361,-0.39737403,-0.32108378,-0.35838068,-0.2763697,0.014524514,2.5444021,-0.13353492,-0.36927515,-0.3822334,-0.24591494,-0.25866207,-0.022001542,0.13835876,0.09504514,-0.30205783,-0.2956753,-0.1321013,-0.32202855,-0.30549616,-0.34772414,-0.27171525,0.07538587,-0.23355976,-0.15720057,-0.36679855,-0.2649069,-0.40011692,-0.36088845,-0.3209096,-0.20429766,-0.29940778,-0.25543883,0.49204707,-0.33629125,-0.35792986,0.44536898,-0.38427183,-0.35317403,0.7313202,-0.40824667,-0.20850432,-0.2600502,0.4090655,11.373511,-0.30118996,1.0165588,-0.19461955,-0.24309076,-0.3120657,-0.14247808,-0.28164965,-0.41920203,0.13403055,0.8496925,-0.29168436,-0.12518798,-0.1687865,-0.3088742,-0.28101617,-0.3171848,3.4829059,-0.30364358,-0.21649525,-0.40009704,-0.23443513,-0.35225222,-0.3649965,-0.29396716,-0.034591667,-0.33876762,-0.1811754,-0.26414895,0.0063129715,-0.044458386,-0.24735507,-0.25246918,-0.22040562,-0.22833282,1.6027976,-0.3716063,0.104089804,-0.22882928,-0.32508084,-0.08197607
Er,-0.3426802,-0.22069421,0.039019633,0.6013939,0.7479321,-0.37270567,-0.029546948,-0.26044828,-0.33859313,-0.32248214,0.15828702,-0.055716757,3.457262,-0.37861603,-0.16391408,-0.35668865,-0.29814726,-0.080505535,-0.15075997,0.11733301,-0.17969653,-0.21962321,0.38204467,-0.3817873,-0.21326661,-0.31221032,3.764763,0.27732462,0.31306896,-0.22926456,-0.2936653,-0.3825176,-0.1871315,1.5780873,-0.057426304,-0.30289516,-0.24468033,0.56293267,-0.22446641,-0.39478615,-0.25066686,-0.3468114,-0.41631874,1.3937365,-0.41478533,-0.21874943,-0.35721406,-0.35859817,0.36130035,5.5371475,0.12614137,-0.36793688,-0.3450628,-0.09553644,-0.27774358,0.51541185,0.5348469,0.95450985,-0.33244237,-0.3235952,0.22763632,-0.3179732,-0.2198355,-0.38506296,-0.29343295,0.011490144,-0.15013412,-0.25955072,-0.38546714,-0.21804455,-0.37709266,-0.38787273,-0.31952894,-0.25350565,-0.29861218,-0.2543615,1.5557673,-0.39057124,-0.35163978,0.3553372,-0.36013955,-0.35594717,2.1410694,-0.4215591,-0.19909179,-0.32115513,0.09522562,7.2185626,-0.36372653,2.753292,-0.15261437,-0.1803078,-0.19900641,-0.042402137,-0.15197328,-0.41423145,-0.052030608,2.286778,-0.28914902,-0.22911693,0.04509721,-0.37393847,-0.32863957,-0.36465994,1.8906648,-0.24682395,-0.21638583,-0.40403914,-0.25259924,-0.33575016,-0.37278953,-0.30217624,0.07664056,-0.2354984,-0.18682717,-0.28640932,0.07529644,0.27573788,-0.056946374,-0.22405098,-0.04388992,-0.30019313,0.68031144,-0.35230523,-0.17552204,-0.28206363,-0.3329207,-0.32460344
Tm,-0.34878236,-0.2397877,-0.16207018,0.08947556,1.1948079,-0.34488088,-0.1740588,-0.2514401,-0.38792858,-0.32591563,-0.17335863,-0.29215926,4.831651,-0.34952265,-0.25261927,-0.31816554,-0.40488014,-0.029636296,-0.18182294,0.2626411,-0.35698822,-0.20681585,-0.029317372,-0.28103235,-0.34552205,-0.27724266,9.644446,-0.108326875,-0.04610149,-0.19165854,-0.25573537,-0.27071393,-0.24482222,4.3207474,-0.1711639,-0.34053528,-0.32028338,0.10103578,-0.31867415,-0.42562428,-0.09484092,-0.29627618,-0.36480504,0.48672977,-0.37576103,-0.28682134,-0.35405356,-0.2518779,0.011265955,2.9751604,-0.10530666,-0.35115,-0.38007763,-0.27200752,-0.24807075,-0.1266552,0.20521505,0.015510001,-0.29524112,-0.262269,-0.096157886,-0.29865888,-0.24337192,-0.32318214,-0.30953744,0.051601592,-0.25673676,-0.006057538,-0.32381827,-0.26289245,-0.41011417,-0.32238385,-0.28374326,-0.047245737,-0.2733989,-0.2166737,0.48900518,-0.34894663,-0.33793515,0.3963707,-0.36347368,-0.3260292,0.8745902,-0.39351332,-0.20134318,-0.27100715,0.5068739,10.961941,-0.26540652,1.1292783,-0.16929963,-0.25312045,-0.21726474,-0.025276477,-0.2853992,-0.41021895,0.077443406,1.0204636,-0.3002995,-0.09830541,-0.19045125,-0.28727168,-0.26796466,-0.3064593,3.2457728,-0.3070147,-0.22406022,-0.39082587,-0.21969113,-0.3302405,-0.33614138,-0.2376365,0.055382263,-0.2731628,-0.057708126,-0.2532872,-0.010134919,-0.014495428,-0.19557962,-0.21557081,-0.22010149,-0.22871585,1.5705698,-0.34619835,0.12749738,-0.17938516,-0.2850936,-0.045370728
Yb,-0.27769,-0.21669209,-0.17332925,0.17323114,0.31985646,-0.3856425,-0.23696776,-0.27736637,-0.34353217,-0.3753757,0.1417818,-0.043813195,1.7064807,-0.014444294,0.09444361,-0.36610267,-0.35370797,-0.20939752,-0.3087809,0.12147321,-0.09373468,-0.20922717,0.19102468,-0.32419825,-0.35160196,-0.32632372,2.1566696,0.7250141,0.5005651,-0.27610534,-0.21160814,-0.3621302,-0.18711384,0.8126139,-0.2572114,-0.1541042,-0.33643243,0.45578513,-0.30321637,-0.43429825,-0.17156099,-0.36011302,-0.4164082,1.624038,-0.39647904,-0.33758095,-0.34588167,-0.38279653,0.28124398,4.2307115,-0.28746372,-0.38330233,-0.4116455,-0.27251807,-0.33100012,0.039961204,0.9889473,1.7992222,-0.34120116,0.070754856,0.12689821,-0.3831347,-0.021960424,-0.30957127,-0.20309095,0.011542921,-0.2809478,-0.03715491,-0.3979506,-0.36350593,-0.37928292,-0.33465138,-0.36176813,-0.29150823,-0.33221447,-0.24525288,1.2104725,-0.39558825,-0.3836745,0.26645598,-0.42614704,-0.3574606,2.6900296,-0.3893838,-0.107765704,-0.34377825,-0.065444805,6.357591,-0.40388194,2.707662,-0.23721467,-0.3540233,-0.23225771,0.11363616,-0.19335608,-0.3755329,-0.2473815,2.1832893,-0.31090277,-0.10129404,-0.30832782,-0.26148838,-0.33444974,-0.41700003,0.46807566,-0.23196054,-0.28956416,-0.3751204,-0.025032492,-0.39953798,-0.36979312,-0.28183097,0.40831676,-0.3343608,-0.29431903,-0.1747478,-0.15637839,0.13464157,-0.19134377,-0.35744876,-0.15096506,-0.30181965,0.38488945,-0.2642281,-0.29000714,-0.36618653,-0.2879409,-0.34178045
Lu,-0.32570025,-0.21343623,-0.098410204,0.22252502,0.972572,-0.3629783,-0.1022393,-0.25633276,-0.40209374,-0.3193609,0.19542302,-0.2557064,4.519354,-0.34797087,-0.22320653,-0.3020462,-0.36743462,-0.18693766,-0.18961337,0.19185883,-0.32962212,-0.2688788,0.13317981,-0.34533864,-0.3458536,-0.29848728,8.076804,0.052365147,0.024873093,-0.19683065,-0.2627236,-0.31677765,-0.2052288,3.4839766,-0.17163377,-0.30034307,-0.36478478,0.4181637,-0.25089943,-0.3903448,-0.19196649,-0.2580917,-0.36970624,0.98204124,-0.40472645,-0.33517846,-0.35478437,-0.2864274,0.15617906,3.960422,0.038926713,-0.33878714,-0.37272137,-0.26447606,-0.25077102,0.062291488,0.46619585,0.33731014,-0.2809038,-0.29628286,0.123309605,-0.31363067,-0.20175293,-0.36493868,-0.27157593,0.02267321,-0.13994914,-0.16430981,-0.35521305,-0.2589123,-0.40295285,-0.33646998,-0.31399575,-0.16108209,-0.28542575,-0.25978726,1.043808,-0.35160717,-0.3530735,0.31472167,-0.37508035,-0.3175158,1.4146343,-0.39953968,-0.15287986,-0.28157464,0.23239736,10.538006,-0.27712184,2.175744,-0.2037631,-0.27275264,-0.26481166,-0.04787048,-0.2607308,-0.3928863,0.12046631,1.8265265,-0.28008643,-0.20821565,-0.15476076,-0.3134608,-0.2979911,-0.34734762,3.103824,-0.33369988,-0.24376287,-0.40870404,-0.16585554,-0.33454102,-0.3431169,-0.29646778,0.3193024,-0.25871822,-0.17575659,-0.23546891,0.14956078,0.15350083,-0.21352227,-0.32192054,-0.19165568,-0.2382712,1.578048,-0.33448812,0.09464406,-0.25886795,-0.34234682,-0.14175284
Hf,-0.38977557,-0.2589489,-0.2237778,0.36225557,0.61686313,-0.3624925,0.20028968,-0.17877218,-0.40122634,-0.3652003,0.38000718,-0.25324437,3.1191003,-0.3423881,-0.3120384,-0.2506,-0.38210243,-0.28145552,-0.16557108,0.1299207,-0.31607613,-0.2668801,0.310399,-0.24441053,-0.30184516,-0.33288705,8.181483,-0.08254784,-0.24151103,-0.21990836,-0.3156785,-0.25826374,-0.24440132,3.2441869,-0.21002649,-0.33658648,-0.3784155,0.5234521,-0.09920118,-0.3446301,0.15758029,-0.3260016,-0.387319,1.2995448,-0.33840615,-0.34956548,-0.38394412,-0.32866737,-0.058768775,4.224062,0.070979334,-0.3134686,-0.38428336,-0.30067316,-0.32704872,0.009998693,1.1790024,0.5109963,-0.2897681,-0.2943977,0.2810776,-0.29644373,-0.2535991,-0.34503222,-0.2139942,-0.26741257,-0.22786097,0.30435658,-0.3314634,-0.2848549,-0.3743507,-0.31042963,-0.30575937,-0.2345504,-0.31633317,-0.32002681,1.070303,-0.39947,-0.38286778,1.0520283,-0.36465454,-0.33659354,1.5198854,-0.36698398,-0.18413588,-0.257495,0.27107358,10.058882,-0.11293292,2.5657558,-0.14394656,-0.276442,-0.093096435,-0.16014288,-0.23221546,-0.35185596,-0.1704101,2.0014896,-0.2944142,-0.16112849,-0.07173712,-0.29095456,-0.18133995,-0.28856945,2.5455976,-0.38322064,-0.22563149,-0.395656,-0.22508861,-0.31609026,-0.34473377,-0.34790024,0.2056973,-0.100533664,0.09695209,-0.22527228,0.77090484,0.21080981,-0.17680931,-0.36678997,-0.17532633,-0.21330775,1.5934047,-0.20790204,-0.16888595,-0.31667125,-0.12892899,-0.25236213
Ta,-0.18399177,-0.086265825,-0.39131552,0.31639358,0.16042084,-0.17371055,0.07734124,-0.12792283,-0.4031867,-0.34181738,0.35037658,-0.31088912,1.5116959,-0.38559464,-0.34448898,-0.33784726,-0.42098525,-0.2453688,-0.28301698,-0.050958965,-0.30056438,-0.26481548,-0.16204564,-0.32810906,-0.3609949,-0.35199556,8.257893,-0.14325029,-0.38801467,-0.2763517,-0.33670235,-0.241711,-0.36353976,2.6313903,-0.19736958,-0.37745458,-0.2795456,0.4790877,-0.28074202,-0.40272093,0.70592445,-0.35055095,-0.38760814,1.0821809,-0.22443362,-0.32153562,-0.37553594,-0.30534285,-0.16315465,4.8259163,0.08706764,-0.26653296,-0.35974973,-0.36671954,-0.37672645,-0.270872,2.3642957,1.2803438,-0.2543731,-0.28398252,0.3884715,-0.39257422,-0.22183792,-0.26112115,-0.08992931,-0.3802062,-0.333994,1.4931781,-0.2633601,-0.25574973,-0.393241,-0.35217297,-0.12610072,-0.055430587,-0.22870027,-0.2854939,0.6791708,-0.42425403,-0.4085935,0.64779377,-0.24627757,-0.31379014,1.8448428,-0.3784387,-0.2682914,-0.27028286,0.3113081,6.86989,-0.04870425,2.397774,-0.1854518,-0.32202023,0.17115135,0.045559004,-0.3674584,-0.37020874,-0.27535307,1.5398867,-0.310516,-0.101966165,-0.08735434,-0.21964744,0.08651498,-0.33056483,1.3653072,-0.38453475,-0.24773234,-0.39336726,-0.21243134,-0.37969175,-0.30714133,-0.28243995,0.17461021,0.2571108,0.2682694,-0.25480524,0.6653883,0.10952526,-0.20509666,-0.32088548,-0.35275677,-0.2538729,1.0936931,0.03259762,-0.3677447,-0.32039002,-0.13837682,-0.27202663
